100	0.0000155000
200	0.0000304000
300	0.0000469000
400	0.0000712000
500	0.0000838000
600	0.0001044000
700	0.0001194000
800	0.0001431000
900	0.0001581000
1000	0.0001727000
1100	0.0001896000
1200	0.0002068000
1300	0.0002236000
1400	0.0002479000
1500	0.0002599000
1600	0.0002788000
1700	0.0003036000
1800	0.0003161000
1900	0.0003439000
2000	0.0003921000
2100	0.0003713000
2200	0.0003916000
2300	0.0004194000
2400	0.0004471000
2500	0.0004579000
2600	0.0004828000
2700	0.0004985000
2800	0.0005310000
2900	0.0005912000
3000	0.0005737000
3100	0.0005942000
3200	0.0006103000
3300	0.0006227000
3400	0.0006459000
3500	0.0006560000
3600	0.0007440000
3700	0.0007811000
3800	0.0007972000
3900	0.0008479000
4000	0.0008719000

200	0.0000603000
400	0.0001208000
800	0.0002171000
1600	0.0003566000
3200	0.0005454000
6400	0.0008566000
12800	0.0016078000
25600	0.0033838000
51200	0.0071357000
102400	0.0155137000

20	0.0000052000
40	0.0000097000
80	0.0000209000
160	0.0000363000
320	0.0000777000
640	0.0001421000
1280	0.0002552000
2560	0.0004309000
5120	0.0006964000
10240	0.0012766000

20	0.0000050000
40	0.0000094000
80	0.0000210000
160	0.0000367000
320	0.0000763000
640	0.0001427000
1280	0.0002541000



2	0.0000015000
4	0.0000017000
8	0.0000019000
16	0.0000030000
32	0.0000061000
64	0.0000128000
128	0.0000281000
256	0.0000516000
512	0.0001143000

2	0.0000006000
4	0.0000010000
8	0.0000020000
16	0.0000025000
32	0.0000044000
64	0.0000097000
128	0.0000209000
256	0.0000513000

2	0.0000008000
4	0.0000007000
8	0.0000012000
16	0.0000021000
32	0.0000047000
64	0.0000099000
128	0.0000210000
100	0.0000301000
200	0.0000631000
300	0.0000839000
400	0.0000983000
500	0.0001133000
600	0.0001194000
700	0.0001277000
800	0.0001347000
900	0.0001363000
1000	0.0001394000
1100	0.0001433000
1200	0.0001485000
1300	0.0001542000
1400	0.0001611000
1500	0.0001704000
1600	0.0001785000
1700	0.0001923000
1800	0.0002039000
1900	0.0002150000
2000	0.0002289000
2100	0.0002422000
2200	0.0002522000
2300	0.0002648000
2400	0.0002774000
2500	0.0002871000
2600	0.0002999000
2700	0.0003150000
2800	0.0003271000
2900	0.0003367000
3000	0.0003527000
3100	0.0003594000
3200	0.0003735000
3300	0.0003862000
3400	0.0003994000
3500	0.0004129000
3600	0.0004257000
3700	0.0004426000
3800	0.0004507000
3900	0.0004651000
4000	0.0004717000

20	0.0000047000
40	0.0000072000
80	0.0000203000
160	0.0000428000
320	0.0000776000
640	0.0001547000
1280	0.0002740000
2560	0.0004433000
5120	0.0006973000
10240	0.0012797000

100	0.0000194000
200	0.0000554000
300	0.0000779000
400	0.0000980000
500	0.0001091000
600	0.0001194000
700	0.0001262000
800	0.0001337000
900	0.0001343000
1000	0.0001384000
1100	0.0001434000
1200	0.0001477000
1300	0.0001524000
1400	0.0001602000
1500	0.0001701000
1600	0.0001791000
1700	0.0001929000
1800	0.0002028000
1900	0.0002168000
2000	0.0002277000
2100	0.0002381000
2200	0.0002518000
2300	0.0002661000
2400	0.0002761000
2500	0.0002907000
2600	0.0003038000
2700	0.0003101000
2800	0.0003264000
2900	0.0003396000
3000	0.0003534000
3100	0.0003660000
3200	0.0003743000
3300	0.0003890000
3400	0.0003986000
3500	0.0004121000
3600	0.0004272000
3700	0.0004392000
3800	0.0004471000
3900	0.0004634000
4000	0.0004721000

200	0.0000577000
400	0.0000999000
600	0.0001395000
800	0.0001674000
1000	0.0001870000
1200	0.0001958000
1400	0.0002004000
1600	0.0002129000
1800	0.0002216000
2000	0.0002388000
2200	0.0002641000
2400	0.0002812000
2600	0.0003104000
2800	0.0003280000
3000	0.0003535000
3200	0.0003780000
3400	0.0004039000
3600	0.0004314000
3800	0.0004520000
4000	0.0004810000
4200	0.0004995000
4400	0.0005317000
4600	0.0005502000
4800	0.0005964000
5000	0.0006189000
5200	0.0006259000
5400	0.0006576000
5600	0.0006859000
5800	0.0007046000
6000	0.0007319000
6200	0.0007762000
6400	0.0008249000
6600	0.0008312000
6800	0.0008258000
7000	0.0008547000
7200	0.0008850000
7400	0.0009226000
7600	0.0009430000
7800	0.0009547000
8000	0.0009840000
